,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
128,0.58,0.34,0.08,0.11228955500683381,0.10346652615170196,0.7842439188414643
129,0.48,0.4,0.12,0.23170774960348922,0.2110934693590986,0.557198781037412
130,0.9,0.06,0.04,0.34852830508859745,0.3397145519285912,0.3117571429828115
131,0.7666666666666666,0.22333333333333333,0.01,0.3277058361002225,0.3783557801244239,0.2939383837753535
132,0.71,0.29,0.0,0.0,1.0,0.0
133,0.54,0.46,0.0,0.0,0.0,0.0
134,0.51,0.49,0.0,0.0,0.0,0.0
135,0.46,0.48,0.06,0.2201117680465311,0.2313421524869151,0.5485460794665536
136,0.6296904761904762,0.3003095238095238,0.07,0.28965901596620536,0.44001904480938125,0.27032193922441333
137,0.6966666666666668,0.29333333333333333,0.01,0.08889780827599547,0.0,0.9111021917240044
138,0.46,0.47,0.07,0.29572861654421356,0.30929256167770225,0.3949788217780842
139,0.7366666666666666,0.24333333333333332,0.02,0.39322734220222116,0.42781435298404846,0.17895830481373043
140,0.8,0.2,0.0,0.6249452941841023,0.0,0.3750547058158977
141,0.732,0.23800000000000002,0.03,0.593584169326096,0.40641583067390397,0.0
142,0.73,0.23,0.04,1.0,0.0,0.0
143,0.49,0.44,0.07,0.43181217326259413,0.3199955339520918,0.24819229278531413
144,0.7628571428571429,0.16714285714285715,0.07,0.33689640436890905,0.361940084186144,0.30116351144494696
145,0.44,0.51,0.05,0.4465852558167874,0.3230125196306703,0.2304022245525424
146,0.7120238095238095,0.21797619047619052,0.07,0.1550330913158285,0.1601250964945226,0.6848418121896489
147,0.46,0.48,0.06,0.15375989781683883,0.15831047146617372,0.6879296307169875
148,0.57,0.38,0.05,0.24142158976243802,0.24938295240795216,0.5091954578296097
149,0.54,0.39,0.07,0.3852645466831163,0.32297773792580536,0.2917577153910784
150,0.8366666666666667,0.13333333333333333,0.03,0.26035923460168864,0.4764988712074096,0.2631418941909018
151,0.6816666666666668,0.28833333333333333,0.03,0.24632032880760427,0.5077786650623679,0.2459010061300278
152,0.81,0.15,0.04,0.5815499394454072,0.0,0.41845006055459283
153,0.79,0.21,0.0,0.34865807111410524,0.4181858435269951,0.23315608535889965
154,0.7683333333333333,0.22666666666666668,0.005,0.6977332200585586,0.0,0.30226677994144147
155,0.72,0.24,0.04,1.0,0.0,0.0
156,0.7066666666666666,0.2533333333333333,0.04,1.0,0.0,0.0
157,0.8,0.17,0.03,0.4689062617356043,0.3069168817583014,0.22417685650609437
158,0.785,0.215,0.0,0.2276144602973345,0.15041045378085768,0.6219750859218078
159,0.58,0.37,0.05,0.4114295783691326,0.20435323648575374,0.3842171851451136
160,0.78,0.22,0.0,0.168760617329815,0.15566046844819806,0.6755789142219869
161,0.77,0.21,0.02,0.29738293525885573,0.38528535580151174,0.3173317089396325
162,0.5,0.38,0.12,0.3109019934619259,0.3666010641447391,0.32249694239333493
163,0.47,0.43,0.1,0.5008420111688917,0.3539310084606828,0.14522698037042553
164,0.47,0.43,0.1,0.2508563333129448,0.2506560186401274,0.49848764804692797
165,0.57,0.38,0.05,0.4393401984056239,0.24104864565653766,0.3196111559378385
166,0.81,0.15,0.04,0.4269753555141722,0.2558833889597538,0.3171412555260741
167,0.59,0.41,0.0,0.24369776150352404,0.22949404719434552,0.5268081913021304
168,0.54,0.34,0.12,0.19894769413737942,0.0763222993507562,0.7247300065118645
169,0.83,0.14,0.03,0.357669109160946,0.3272067155949152,0.3151241752441387
170,0.8563333333333333,0.14366666666666666,0.0,0.15457374643196178,0.10628059023467493,0.7391456633333633
171,0.58,0.37,0.05,0.2543459798962064,0.2447210286289905,0.5009329914748032
172,0.85,0.13,0.02,0.1439896648319047,0.12715787962281488,0.7288524555452806
173,0.5291666666666667,0.39083333333333337,0.08,0.15054140371115113,0.17218265284303938,0.6772759434458094
174,0.5333333333333333,0.34666666666666673,0.12,0.32987090185109247,0.3798330933285611,0.2902960048203464
175,0.73,0.27,0.0,0.4015276003897791,0.3716646317760346,0.22680776783418627
176,0.52,0.48,0.0,0.38054781524460507,0.3127252240562476,0.3067269606991473
177,0.42,0.53,0.05,0.18002241057189686,0.17717427176441627,0.6428033176636868
178,0.54,0.34,0.12,0.3360869851899453,0.38713828669251205,0.2767747281175428
179,0.5291666666666667,0.39083333333333337,0.08,0.19959469641535815,0.11241785637456687,0.6879874472100749
180,0.5,0.37,0.13,0.33147715072313805,0.35318338664547533,0.31533946263138657
181,0.58,0.36,0.06,0.32342830493011293,0.35766899945669633,0.3189026956131905
182,0.5,0.405,0.095,0.41350626500729154,0.3855517646438232,0.2009419703488853
183,0.8578571428571429,0.08214285714285713,0.06,0.37610140494978517,0.41177509990150507,0.21212349514870987
184,0.91,0.08,0.01,0.35447396966857564,0.3402351726028462,0.3052908577285781
185,0.92,0.06,0.02,0.26902131147162966,0.2401459952055934,0.49083269332277696
186,0.8266666666666665,0.16333333333333336,0.01,0.3380571908993793,0.33241885735624666,0.32952395174437416
187,0.64,0.36,0.0,0.36629867521688037,0.37659229519927123,0.2571090295838483
188,0.77,0.22,0.01,0.5184391586559866,0.0,0.48156084134401345
189,0.73,0.26,0.01,0.36004329935524687,0.3377819163940124,0.30217478425074074
190,0.74,0.23,0.03,0.5807750661261701,0.0,0.4192249338738298
191,0.67,0.27,0.06,0.0,0.5355486224061675,0.46445137759383254
192,0.7666666666666667,0.2033333333333333,0.03,0.0,0.0,0.0
193,0.54,0.41,0.05,0.35521414738084744,0.2927326849162777,0.3520531677028748
194,0.58,0.37,0.05,0.2979139018354642,0.3617931028446524,0.3402929953198834
195,0.44,0.51,0.05,0.40988653810999526,0.2574235504503007,0.332689911439704
